district,state,lat,lon,forest_loss_sq_km
Papum Pare,Arunachal Pradesh,27.0548,93.6009,0.57
Papum Pare,Arunachal Pradesh,27.2884,93.7484,1.14
Papum Pare,Arunachal Pradesh,26.9086,93.4552,0.74
Papum Pare,Arunachal Pradesh,26.7324,93.2371,0.89
Papum Pare,Arunachal Pradesh,27.1112,93.6157,1.0
Papum Pare,Arunachal Pradesh,27.2597,93.7146,1.03
Papum Pare,Arunachal Pradesh,26.7523,93.6672,0.65
Papum Pare,Arunachal Pradesh,27.1308,93.5719,0.69
Papum Pare,Arunachal Pradesh,27.4439,93.8425,0.77
Papum Pare,Arunachal Pradesh,27.3687,93.8491,0.85
Papum Pare,Arunachal Pradesh,27.1237,93.7174,0.57
Papum Pare,Arunachal Pradesh,27.153,93.5958,1.11
Papum Pare,Arunachal Pradesh,27.0764,93.6597,1.1
Papum Pare,Arunachal Pradesh,27.2223,93.4442,0.65
Papum Pare,Arunachal Pradesh,27.0944,93.6004,1.08
Papum Pare,Arunachal Pradesh,27.1155,93.6266,0.49
Papum Pare,Arunachal Pradesh,27.104,93.5997,0.64
Papum Pare,Arunachal Pradesh,27.0135,93.4783,0.6
Papum Pare,Arunachal Pradesh,27.0922,93.5944,0.89
Papum Pare,Arunachal Pradesh,27.1155,93.6207,0.55
Papum Pare,Arunachal Pradesh,27.1103,93.6145,1.07
Papum Pare,Arunachal Pradesh,27.1145,93.922,0.5
Papum Pare,Arunachal Pradesh,27.1253,93.6317,0.73
Papum Pare,Arunachal Pradesh,27.1663,93.7691,0.77
Papum Pare,Arunachal Pradesh,27.0913,93.6182,0.73
Papum Pare,Arunachal Pradesh,27.0637,93.5659,0.89
Papum Pare,Arunachal Pradesh,26.9615,93.8022,0.56
Papum Pare,Arunachal Pradesh,27.1938,93.6947,0.56
Papum Pare,Arunachal Pradesh,27.0437,93.5521,0.95
Papum Pare,Arunachal Pradesh,27.0633,93.4487,0.67
Papum Pare,Arunachal Pradesh,27.1267,93.6703,0.61
Papum Pare,Arunachal Pradesh,27.088,93.6007,1.04
Papum Pare,Arunachal Pradesh,27.2199,93.7375,1.02
Papum Pare,Arunachal Pradesh,27.1816,93.5428,1.08
Papum Pare,Arunachal Pradesh,27.106,93.6224,0.43
Papum Pare,Arunachal Pradesh,26.97,93.5011,0.42
Papum Pare,Arunachal Pradesh,27.1649,93.6358,0.4
Papum Pare,Arunachal Pradesh,27.1825,93.8684,1.01
Papum Pare,Arunachal Pradesh,27.1654,93.6174,0.62
Papum Pare,Arunachal Pradesh,27.1685,93.5907,0.58
Papum Pare,Arunachal Pradesh,27.1238,93.6177,0.67
Papum Pare,Arunachal Pradesh,27.1082,93.6465,0.87
Papum Pare,Arunachal Pradesh,27.1088,93.629,1.12
Papum Pare,Arunachal Pradesh,26.8958,94.0411,0.54
Papum Pare,Arunachal Pradesh,27.1125,93.61,1.09
Papum Pare,Arunachal Pradesh,27.1336,93.6487,0.65
Papum Pare,Arunachal Pradesh,27.1182,93.6366,0.69
Papum Pare,Arunachal Pradesh,27.2084,93.5769,0.97
Papum Pare,Arunachal Pradesh,26.972,93.5141,0.61
Papum Pare,Arunachal Pradesh,27.0937,93.612,1.08
Papum Pare,Arunachal Pradesh,27.0128,93.6917,0.57
Papum Pare,Arunachal Pradesh,27.2269,93.6049,1.04
Papum Pare,Arunachal Pradesh,27.2685,93.4557,0.95
Papum Pare,Arunachal Pradesh,27.1926,93.6704,0.92
Papum Pare,Arunachal Pradesh,27.5102,93.2733,0.8
Papum Pare,Arunachal Pradesh,27.0807,93.8599,0.72
Papum Pare,Arunachal Pradesh,27.0891,93.6363,0.84
Papum Pare,Arunachal Pradesh,26.9971,93.4908,0.83
Papum Pare,Arunachal Pradesh,27.0253,93.7252,0.6
Papum Pare,Arunachal Pradesh,27.1357,93.1495,0.66
Papum Pare,Arunachal Pradesh,27.007,93.5568,0.4
Papum Pare,Arunachal Pradesh,27.1065,93.698,0.76
Papum Pare,Arunachal Pradesh,27.1234,93.6312,1.11
Papum Pare,Arunachal Pradesh,27.0365,93.643,0.84
Papum Pare,Arunachal Pradesh,27.1736,93.6157,0.42
Papum Pare,Arunachal Pradesh,27.0996,93.6509,0.77
Papum Pare,Arunachal Pradesh,27.0668,93.5357,0.65
Papum Pare,Arunachal Pradesh,27.3184,93.3556,1.05
Papum Pare,Arunachal Pradesh,26.9194,93.6175,0.75
Papum Pare,Arunachal Pradesh,27.1098,93.6235,0.88
Papum Pare,Arunachal Pradesh,27.1039,93.6932,0.71
Papum Pare,Arunachal Pradesh,27.1115,93.6087,0.6
Papum Pare,Arunachal Pradesh,27.1344,93.6564,0.63
Papum Pare,Arunachal Pradesh,27.0386,93.6191,0.41
Papum Pare,Arunachal Pradesh,27.1538,93.6648,0.54
Papum Pare,Arunachal Pradesh,27.1251,93.6007,0.77
Papum Pare,Arunachal Pradesh,26.8947,93.6869,0.79
Papum Pare,Arunachal Pradesh,27.0019,93.6352,0.48
Papum Pare,Arunachal Pradesh,27.1113,93.6126,1.07
Papum Pare,Arunachal Pradesh,27.0731,93.6136,0.96
Papum Pare,Arunachal Pradesh,27.1364,93.6365,0.8
Papum Pare,Arunachal Pradesh,26.9092,93.8855,1.01
Papum Pare,Arunachal Pradesh,27.2621,93.4506,0.99
Papum Pare,Arunachal Pradesh,27.1173,93.6244,0.55
Papum Pare,Arunachal Pradesh,27.0423,93.4232,0.74
Papum Pare,Arunachal Pradesh,27.0531,93.6005,1.02
Papum Pare,Arunachal Pradesh,27.3582,93.6125,0.5
Papum Pare,Arunachal Pradesh,27.171,93.3532,1.1
Papum Pare,Arunachal Pradesh,27.014,93.6828,0.52
Papum Pare,Arunachal Pradesh,27.1745,93.5795,0.86
Papum Pare,Arunachal Pradesh,27.1274,93.6034,0.62
Papum Pare,Arunachal Pradesh,27.2523,93.4406,0.54
Papum Pare,Arunachal Pradesh,27.222,93.6612,0.65
Papum Pare,Arunachal Pradesh,27.304,94.2096,0.52
Papum Pare,Arunachal Pradesh,27.0735,93.6084,0.44
Papum Pare,Arunachal Pradesh,27.0243,93.5992,0.77
Papum Pare,Arunachal Pradesh,27.3991,94.0281,0.69
Papum Pare,Arunachal Pradesh,27.1407,93.5797,0.81
Papum Pare,Arunachal Pradesh,27.1172,93.6172,1.09
Papum Pare,Arunachal Pradesh,26.915,93.429,0.78
Papum Pare,Arunachal Pradesh,27.269,93.6528,0.83
Papum Pare,Arunachal Pradesh,27.0231,93.6063,0.95
Papum Pare,Arunachal Pradesh,27.1232,93.4896,0.91
Papum Pare,Arunachal Pradesh,27.1951,93.6405,0.46
Papum Pare,Arunachal Pradesh,27.0748,93.3416,0.6
Papum Pare,Arunachal Pradesh,27.0041,93.487,0.83
Papum Pare,Arunachal Pradesh,27.0826,93.6345,0.45
Papum Pare,Arunachal Pradesh,27.1213,93.6012,0.44
Papum Pare,Arunachal Pradesh,27.111,93.616,0.91
Papum Pare,Arunachal Pradesh,27.2475,93.5887,1.03
Papum Pare,Arunachal Pradesh,27.1987,93.4664,0.81
Papum Pare,Arunachal Pradesh,26.86,93.7141,0.49
Papum Pare,Arunachal Pradesh,27.1122,93.6175,1.01
Papum Pare,Arunachal Pradesh,27.1358,93.6991,0.41
Papum Pare,Arunachal Pradesh,27.0905,93.7115,0.91
Papum Pare,Arunachal Pradesh,27.0949,93.6377,1.15
Papum Pare,Arunachal Pradesh,27.1338,93.6593,0.65
Papum Pare,Arunachal Pradesh,26.9744,93.6081,1.12
Papum Pare,Arunachal Pradesh,27.1409,93.6362,0.83
Papum Pare,Arunachal Pradesh,27.1532,93.6091,0.68
Papum Pare,Arunachal Pradesh,27.1217,93.7245,0.54
Papum Pare,Arunachal Pradesh,27.1136,93.5547,0.87
Papum Pare,Arunachal Pradesh,26.8376,93.4293,0.69
Papum Pare,Arunachal Pradesh,27.1732,93.7119,0.48
Papum Pare,Arunachal Pradesh,27.4515,93.3498,1.03
Papum Pare,Arunachal Pradesh,27.0572,93.4915,0.57
Papum Pare,Arunachal Pradesh,27.1879,93.658,0.76
Papum Pare,Arunachal Pradesh,26.9691,93.9794,0.91
Papum Pare,Arunachal Pradesh,27.3764,93.4247,0.44
Papum Pare,Arunachal Pradesh,27.0645,93.6659,0.42
Papum Pare,Arunachal Pradesh,26.9519,93.6455,0.78
Papum Pare,Arunachal Pradesh,27.1362,93.6495,0.63
Papum Pare,Arunachal Pradesh,27.1602,93.6015,0.89
Papum Pare,Arunachal Pradesh,27.1812,93.6009,1.02
Papum Pare,Arunachal Pradesh,27.2526,93.6157,1.16
Papum Pare,Arunachal Pradesh,26.9377,93.4884,1.0
Papum Pare,Arunachal Pradesh,27.0741,93.5868,0.44
Papum Pare,Arunachal Pradesh,27.1086,93.6211,0.54
Papum Pare,Arunachal Pradesh,27.0264,93.5814,0.94
Papum Pare,Arunachal Pradesh,27.2603,93.9329,1.04
Papum Pare,Arunachal Pradesh,27.1001,93.619,0.44
Papum Pare,Arunachal Pradesh,27.0133,93.527,0.62
Papum Pare,Arunachal Pradesh,27.1306,93.6118,0.53
Papum Pare,Arunachal Pradesh,26.4698,93.7994,1.06
Papum Pare,Arunachal Pradesh,27.2379,93.801,0.89
Papum Pare,Arunachal Pradesh,26.8674,93.8743,0.6
Papum Pare,Arunachal Pradesh,27.1423,93.6311,0.59
Papum Pare,Arunachal Pradesh,27.1357,94.1327,1.05
Papum Pare,Arunachal Pradesh,27.1583,93.7671,1.05
Papum Pare,Arunachal Pradesh,26.9081,93.4669,0.4
Papum Pare,Arunachal Pradesh,27.1619,93.6376,0.84
Papum Pare,Arunachal Pradesh,27.1288,93.6407,0.83
Papum Pare,Arunachal Pradesh,26.9879,93.573,0.77
Papum Pare,Arunachal Pradesh,27.0677,93.5476,1.03
Papum Pare,Arunachal Pradesh,27.1041,93.8117,0.4
Papum Pare,Arunachal Pradesh,26.8838,93.4627,0.95
Papum Pare,Arunachal Pradesh,27.3737,93.8729,0.73
Papum Pare,Arunachal Pradesh,27.0962,93.6083,0.42
Papum Pare,Arunachal Pradesh,27.1642,93.571,1.05
Papum Pare,Arunachal Pradesh,27.2179,93.6042,0.6
Papum Pare,Arunachal Pradesh,27.0986,93.6352,0.94
Papum Pare,Arunachal Pradesh,27.0419,93.6468,0.92
Papum Pare,Arunachal Pradesh,27.0689,93.6452,0.98
Papum Pare,Arunachal Pradesh,27.044,93.6385,0.39
Papum Pare,Arunachal Pradesh,27.3668,93.643,0.66
Papum Pare,Arunachal Pradesh,27.1461,93.5577,1.15
Papum Pare,Arunachal Pradesh,27.07,93.6631,0.97
Papum Pare,Arunachal Pradesh,27.107,93.6416,0.46
Papum Pare,Arunachal Pradesh,27.0593,93.4746,0.65
Papum Pare,Arunachal Pradesh,26.982,93.8041,0.47
Papum Pare,Arunachal Pradesh,27.2152,93.6561,0.88
Papum Pare,Arunachal Pradesh,27.088,93.6528,0.75
Papum Pare,Arunachal Pradesh,27.1208,93.6956,0.58
Papum Pare,Arunachal Pradesh,27.1514,93.5598,0.65
Papum Pare,Arunachal Pradesh,27.4111,93.6141,0.69
Papum Pare,Arunachal Pradesh,27.197,93.6345,0.93
Papum Pare,Arunachal Pradesh,26.9581,93.8185,1.14
Papum Pare,Arunachal Pradesh,26.989,93.1543,0.56
Papum Pare,Arunachal Pradesh,27.1436,93.6724,0.45
Papum Pare,Arunachal Pradesh,27.3272,93.7551,0.59
Papum Pare,Arunachal Pradesh,26.6089,93.8689,1.12
Papum Pare,Arunachal Pradesh,27.1319,93.5604,0.86
Papum Pare,Arunachal Pradesh,27.0686,93.4779,1.04
Papum Pare,Arunachal Pradesh,27.1149,93.6777,0.48
Papum Pare,Arunachal Pradesh,27.2101,93.6171,0.49
Papum Pare,Arunachal Pradesh,27.037,93.7051,0.72
Papum Pare,Arunachal Pradesh,27.1854,93.6027,0.85
Papum Pare,Arunachal Pradesh,27.2908,93.594,0.65
Papum Pare,Arunachal Pradesh,27.0838,93.6056,0.64
Papum Pare,Arunachal Pradesh,27.0775,93.6368,0.49
Papum Pare,Arunachal Pradesh,27.1267,93.5542,0.47
Papum Pare,Arunachal Pradesh,26.9537,93.9495,0.66
Papum Pare,Arunachal Pradesh,27.1222,93.6178,1.02
Papum Pare,Arunachal Pradesh,27.1772,93.6413,0.55
Papum Pare,Arunachal Pradesh,27.1433,93.6722,1.02
Papum Pare,Arunachal Pradesh,27.19,93.6319,1.04
Papum Pare,Arunachal Pradesh,27.1183,93.6127,1.16
Papum Pare,Arunachal Pradesh,27.1939,93.2559,0.71
Papum Pare,Arunachal Pradesh,27.1154,93.6217,1.15
Papum Pare,Arunachal Pradesh,27.3627,93.6417,0.77
Papum Pare,Arunachal Pradesh,27.0625,93.6086,0.68
Papum Pare,Arunachal Pradesh,27.1958,93.6047,0.96
Papum Pare,Arunachal Pradesh,27.0522,93.6401,0.98
Papum Pare,Arunachal Pradesh,27.1333,93.4701,0.89
Papum Pare,Arunachal Pradesh,27.1129,93.63,1.0
Papum Pare,Arunachal Pradesh,27.3016,93.8034,0.64
Papum Pare,Arunachal Pradesh,27.0046,93.6694,0.72
Papum Pare,Arunachal Pradesh,27.0849,93.637,0.67
Papum Pare,Arunachal Pradesh,27.1487,93.5972,0.66
Papum Pare,Arunachal Pradesh,26.4013,93.7601,0.92
Papum Pare,Arunachal Pradesh,27.1136,93.6811,0.66
Papum Pare,Arunachal Pradesh,26.9681,93.6376,0.72
Papum Pare,Arunachal Pradesh,27.0703,93.5761,1.05
Papum Pare,Arunachal Pradesh,27.1128,93.618,0.83
Papum Pare,Arunachal Pradesh,27.0935,93.4932,0.39
Papum Pare,Arunachal Pradesh,26.8037,94.0534,0.5
Papum Pare,Arunachal Pradesh,27.1509,93.5114,1.0
Papum Pare,Arunachal Pradesh,27.0895,93.6457,0.64
Papum Pare,Arunachal Pradesh,27.0926,93.6162,0.61
Papum Pare,Arunachal Pradesh,27.1768,93.5669,0.84
Papum Pare,Arunachal Pradesh,27.0379,93.5999,0.88
Papum Pare,Arunachal Pradesh,27.0755,93.8298,0.97
Papum Pare,Arunachal Pradesh,27.1712,93.6207,0.73
Papum Pare,Arunachal Pradesh,27.1063,93.628,0.62
Papum Pare,Arunachal Pradesh,27.136,93.5872,0.61
Papum Pare,Arunachal Pradesh,27.1824,93.6817,1.05
Papum Pare,Arunachal Pradesh,27.0579,93.5374,1.04
Papum Pare,Arunachal Pradesh,27.1863,93.6043,0.88
Papum Pare,Arunachal Pradesh,27.1794,93.6415,0.43
Papum Pare,Arunachal Pradesh,27.0744,93.6045,1.1
Papum Pare,Arunachal Pradesh,27.1366,93.601,0.52
Papum Pare,Arunachal Pradesh,26.9375,93.6924,0.82
Papum Pare,Arunachal Pradesh,27.1649,93.6855,0.69
Papum Pare,Arunachal Pradesh,27.138,93.8141,0.44
Papum Pare,Arunachal Pradesh,26.9044,93.4818,0.85
Papum Pare,Arunachal Pradesh,27.1404,93.6407,0.82
Papum Pare,Arunachal Pradesh,27.1392,93.8053,1.02
Papum Pare,Arunachal Pradesh,27.1034,93.6375,0.6
Papum Pare,Arunachal Pradesh,27.0873,93.6123,0.49
Papum Pare,Arunachal Pradesh,27.4649,93.5503,0.4
Papum Pare,Arunachal Pradesh,26.9918,93.5417,0.53
Papum Pare,Arunachal Pradesh,27.0372,93.7937,0.9
Papum Pare,Arunachal Pradesh,27.4912,93.323,0.6
Papum Pare,Arunachal Pradesh,26.8068,93.5869,0.91
Papum Pare,Arunachal Pradesh,26.9835,93.7328,0.4
Papum Pare,Arunachal Pradesh,27.2305,93.7159,0.91
Papum Pare,Arunachal Pradesh,27.2284,93.6267,0.58
Papum Pare,Arunachal Pradesh,27.1096,93.6024,0.71
Papum Pare,Arunachal Pradesh,27.0772,93.3712,1.09
Papum Pare,Arunachal Pradesh,26.7648,93.7924,1.1
Papum Pare,Arunachal Pradesh,26.7147,93.8906,1.03
Papum Pare,Arunachal Pradesh,27.0403,93.6037,1.14
Papum Pare,Arunachal Pradesh,27.0471,93.5664,0.85
Papum Pare,Arunachal Pradesh,27.019,93.774,1.05
Papum Pare,Arunachal Pradesh,27.0687,93.5365,0.87
Papum Pare,Arunachal Pradesh,27.6153,93.7635,0.58
Papum Pare,Arunachal Pradesh,27.0993,93.5796,0.64
Papum Pare,Arunachal Pradesh,27.1043,93.6251,0.46
Papum Pare,Arunachal Pradesh,27.1409,93.6421,0.65
Papum Pare,Arunachal Pradesh,27.5117,93.5552,0.53
Papum Pare,Arunachal Pradesh,27.1489,93.5748,1.07
Papum Pare,Arunachal Pradesh,27.1788,93.5259,0.82
Papum Pare,Arunachal Pradesh,26.9821,93.4523,0.78
Papum Pare,Arunachal Pradesh,27.2096,93.7761,0.48
Papum Pare,Arunachal Pradesh,26.9998,94.0168,1.08
Papum Pare,Arunachal Pradesh,27.7438,93.0126,0.63
Papum Pare,Arunachal Pradesh,26.7093,93.3081,0.86
Papum Pare,Arunachal Pradesh,27.1575,93.7388,0.61
Papum Pare,Arunachal Pradesh,27.2148,93.6396,0.74
Papum Pare,Arunachal Pradesh,27.0191,93.6217,1.08
Papum Pare,Arunachal Pradesh,27.2872,93.4018,0.61
Papum Pare,Arunachal Pradesh,26.9573,93.585,0.66
Papum Pare,Arunachal Pradesh,27.1174,93.6156,1.01
Papum Pare,Arunachal Pradesh,27.1033,93.632,0.59
Papum Pare,Arunachal Pradesh,27.0666,93.6061,0.62
Papum Pare,Arunachal Pradesh,27.1196,93.5329,0.61
Papum Pare,Arunachal Pradesh,27.1147,93.5821,0.99
Papum Pare,Arunachal Pradesh,27.1253,93.6249,0.48
Papum Pare,Arunachal Pradesh,27.1314,93.6346,0.83
Papum Pare,Arunachal Pradesh,27.1199,93.6344,0.55
Changlang,Arunachal Pradesh,27.0735,95.7185,0.39
Changlang,Arunachal Pradesh,27.0315,95.7081,0.88
Changlang,Arunachal Pradesh,27.1899,95.5626,0.76
Changlang,Arunachal Pradesh,27.0793,95.5891,0.96
Changlang,Arunachal Pradesh,27.2389,95.7666,0.49
Changlang,Arunachal Pradesh,27.0508,95.8739,0.96
Changlang,Arunachal Pradesh,27.0978,95.7636,1.02
Changlang,Arunachal Pradesh,27.1309,95.6037,0.77
Changlang,Arunachal Pradesh,27.2313,95.7651,0.42
Changlang,Arunachal Pradesh,27.127,95.7449,0.47
Changlang,Arunachal Pradesh,27.2897,95.8041,0.89
Changlang,Arunachal Pradesh,27.1682,95.6896,0.57
Changlang,Arunachal Pradesh,27.2278,95.8678,0.88
Changlang,Arunachal Pradesh,27.2146,95.6851,1.01
Changlang,Arunachal Pradesh,27.0761,95.6693,0.7
Changlang,Arunachal Pradesh,27.1013,95.5172,0.95
Changlang,Arunachal Pradesh,26.9337,95.3575,0.78
Changlang,Arunachal Pradesh,27.1512,95.74,0.43
Changlang,Arunachal Pradesh,27.1261,95.9594,0.97
Changlang,Arunachal Pradesh,27.319,95.9374,0.45
Changlang,Arunachal Pradesh,26.8278,95.5919,0.47
Changlang,Arunachal Pradesh,27.3698,96.0416,0.57
Changlang,Arunachal Pradesh,27.3055,95.9044,0.92
Changlang,Arunachal Pradesh,27.1706,95.736,0.69
Changlang,Arunachal Pradesh,27.1261,95.6963,0.84
Changlang,Arunachal Pradesh,27.2412,96.1978,0.83
Changlang,Arunachal Pradesh,27.0637,95.5971,0.58
Changlang,Arunachal Pradesh,27.1132,95.7618,0.63
Changlang,Arunachal Pradesh,27.1089,95.7206,0.67
Changlang,Arunachal Pradesh,27.2,95.7933,0.41
Changlang,Arunachal Pradesh,27.346,95.2954,0.68
Changlang,Arunachal Pradesh,27.1436,95.7317,0.99
Changlang,Arunachal Pradesh,27.0983,95.9682,0.76
Changlang,Arunachal Pradesh,27.1345,95.7367,1.01
Changlang,Arunachal Pradesh,27.1164,95.8888,0.82
Changlang,Arunachal Pradesh,26.9935,96.0382,0.65
Changlang,Arunachal Pradesh,27.2186,95.7424,0.59
Changlang,Arunachal Pradesh,27.1367,95.7183,0.93
Changlang,Arunachal Pradesh,26.9187,95.7457,0.48
Changlang,Arunachal Pradesh,26.8773,95.8561,1.05
Changlang,Arunachal Pradesh,27.1425,95.6734,0.6
Changlang,Arunachal Pradesh,27.2039,95.5611,0.88
Changlang,Arunachal Pradesh,27.0688,95.7981,0.46
Changlang,Arunachal Pradesh,27.1844,95.7448,0.53
Changlang,Arunachal Pradesh,27.176,95.5554,1.13
Changlang,Arunachal Pradesh,27.0327,95.7075,0.43
Changlang,Arunachal Pradesh,27.1344,95.8007,0.94
Changlang,Arunachal Pradesh,27.2712,95.6851,1.08
Changlang,Arunachal Pradesh,26.8826,95.6645,0.84
Changlang,Arunachal Pradesh,27.1863,95.8733,1.1
Changlang,Arunachal Pradesh,26.7672,95.9509,1.12
Changlang,Arunachal Pradesh,27.1363,95.7144,0.98
Changlang,Arunachal Pradesh,27.171,95.5776,0.97
Changlang,Arunachal Pradesh,27.0486,95.8421,0.97
Changlang,Arunachal Pradesh,26.6396,95.9959,0.96
Changlang,Arunachal Pradesh,27.3614,95.585,0.59
Changlang,Arunachal Pradesh,27.1475,95.7377,0.54
Changlang,Arunachal Pradesh,27.1189,95.7346,0.76
Changlang,Arunachal Pradesh,27.1118,95.7577,0.41
Changlang,Arunachal Pradesh,27.1125,95.6463,0.65
Changlang,Arunachal Pradesh,27.12,95.7368,0.78
Changlang,Arunachal Pradesh,27.1436,95.7371,0.71
Changlang,Arunachal Pradesh,26.4563,96.1846,1.03
Changlang,Arunachal Pradesh,27.0943,95.7131,1.03
Changlang,Arunachal Pradesh,27.0713,95.9813,1.11
Changlang,Arunachal Pradesh,27.2918,95.5853,0.75
Changlang,Arunachal Pradesh,27.1521,95.8576,0.42
Changlang,Arunachal Pradesh,27.212,95.4343,0.54
Changlang,Arunachal Pradesh,27.1407,95.7498,0.66
Changlang,Arunachal Pradesh,27.1288,95.6093,0.71
Changlang,Arunachal Pradesh,27.1505,96.1834,0.81
Changlang,Arunachal Pradesh,27.135,95.7421,0.94
Changlang,Arunachal Pradesh,26.8628,95.8667,0.64
Changlang,Arunachal Pradesh,27.056,95.7391,0.75
Changlang,Arunachal Pradesh,27.2357,95.7668,1.1
Changlang,Arunachal Pradesh,26.9925,95.7459,0.69
Changlang,Arunachal Pradesh,27.1193,95.7362,1.02
Changlang,Arunachal Pradesh,27.1465,95.7269,0.6
Changlang,Arunachal Pradesh,27.1188,95.7408,0.48
Changlang,Arunachal Pradesh,27.2314,95.6666,0.52
Changlang,Arunachal Pradesh,27.1467,95.6775,0.62
Changlang,Arunachal Pradesh,27.1231,95.7495,0.48
Changlang,Arunachal Pradesh,27.0481,95.7872,1.07
Changlang,Arunachal Pradesh,27.1923,95.6601,0.62
Changlang,Arunachal Pradesh,27.4028,95.7541,0.68
Changlang,Arunachal Pradesh,27.19,95.7863,0.92
Changlang,Arunachal Pradesh,27.3006,95.7005,0.74
Changlang,Arunachal Pradesh,27.135,95.7372,0.98
Changlang,Arunachal Pradesh,27.1373,95.7477,0.58
Changlang,Arunachal Pradesh,26.8137,95.5092,0.5
Changlang,Arunachal Pradesh,27.072,95.7906,0.42
Changlang,Arunachal Pradesh,27.1272,95.7782,1.12
Changlang,Arunachal Pradesh,27.1019,95.8261,0.67
Changlang,Arunachal Pradesh,27.2281,95.8521,0.51
Changlang,Arunachal Pradesh,27.2334,95.6572,0.97
Changlang,Arunachal Pradesh,27.1286,95.7647,0.76
Changlang,Arunachal Pradesh,27.0654,95.7087,1.1
Changlang,Arunachal Pradesh,26.9382,95.6926,0.63
Changlang,Arunachal Pradesh,27.0519,95.7562,0.59
Changlang,Arunachal Pradesh,27.2092,95.854,0.67
Changlang,Arunachal Pradesh,27.192,95.8416,0.6
Changlang,Arunachal Pradesh,27.1749,95.694,0.96
Changlang,Arunachal Pradesh,27.1933,96.2865,1.07
Changlang,Arunachal Pradesh,27.1232,95.7341,0.59
Changlang,Arunachal Pradesh,27.1532,95.7066,1.12
Changlang,Arunachal Pradesh,26.897,95.6447,0.5
Changlang,Arunachal Pradesh,27.1196,95.8346,0.51
Changlang,Arunachal Pradesh,27.1206,95.7557,0.75
Changlang,Arunachal Pradesh,27.1295,95.7396,1.12
Changlang,Arunachal Pradesh,26.9158,95.4446,0.68
Changlang,Arunachal Pradesh,27.3687,95.2564,1.03
Changlang,Arunachal Pradesh,27.3147,95.6629,0.71
Changlang,Arunachal Pradesh,27.1692,95.711,0.81
Changlang,Arunachal Pradesh,27.2162,95.6315,0.6
Changlang,Arunachal Pradesh,27.2864,95.4017,0.57
Changlang,Arunachal Pradesh,26.7978,95.6083,0.7
Changlang,Arunachal Pradesh,27.2112,95.7504,0.77
Changlang,Arunachal Pradesh,27.1921,95.7602,0.64
Changlang,Arunachal Pradesh,27.2016,95.4897,0.5
Changlang,Arunachal Pradesh,27.1582,95.8209,0.8
Changlang,Arunachal Pradesh,27.2338,95.5591,0.63
Changlang,Arunachal Pradesh,27.1237,95.7991,0.74
Changlang,Arunachal Pradesh,27.0046,95.6252,0.85
Changlang,Arunachal Pradesh,26.9349,95.8759,0.61
Changlang,Arunachal Pradesh,27.2377,95.8464,1.03
Changlang,Arunachal Pradesh,27.1188,95.7054,0.95
Changlang,Arunachal Pradesh,27.2062,95.8921,0.85
Changlang,Arunachal Pradesh,27.1173,95.7075,1.07
Changlang,Arunachal Pradesh,26.9303,95.534,0.76
Changlang,Arunachal Pradesh,27.1415,95.7306,0.6
Changlang,Arunachal Pradesh,27.1938,95.7586,0.62
Changlang,Arunachal Pradesh,27.773,95.7783,0.96
Changlang,Arunachal Pradesh,27.1433,95.759,0.66
Changlang,Arunachal Pradesh,27.2714,95.7908,0.44
Changlang,Arunachal Pradesh,27.1265,95.7493,0.76
Changlang,Arunachal Pradesh,27.2245,95.7659,0.62
Changlang,Arunachal Pradesh,27.1724,95.6405,1.1
Changlang,Arunachal Pradesh,27.1492,95.7117,1.08
Changlang,Arunachal Pradesh,27.0216,96.3624,0.98
Changlang,Arunachal Pradesh,27.1205,95.6335,0.54
Changlang,Arunachal Pradesh,27.1059,95.7506,0.52
Changlang,Arunachal Pradesh,27.1329,95.7346,0.88
Changlang,Arunachal Pradesh,27.0669,95.8072,0.48
Changlang,Arunachal Pradesh,27.1176,95.7363,1.12
Changlang,Arunachal Pradesh,27.0897,95.7451,0.72
Changlang,Arunachal Pradesh,27.167,95.7379,0.62
Changlang,Arunachal Pradesh,27.3213,95.457,0.85
Changlang,Arunachal Pradesh,27.2498,95.7335,0.51
Changlang,Arunachal Pradesh,27.227,95.6415,0.89
Changlang,Arunachal Pradesh,27.1323,95.736,0.81
Changlang,Arunachal Pradesh,27.234,95.8455,0.8
Changlang,Arunachal Pradesh,27.1984,96.0427,0.97
Changlang,Arunachal Pradesh,27.4083,95.6384,1.03
Changlang,Arunachal Pradesh,27.1529,95.8401,0.83
Changlang,Arunachal Pradesh,27.0907,95.5905,0.85
Changlang,Arunachal Pradesh,27.2036,95.7519,0.81
Changlang,Arunachal Pradesh,27.0893,95.6541,1.02
Changlang,Arunachal Pradesh,27.152,95.7684,0.69
Changlang,Arunachal Pradesh,27.3252,95.6812,0.76
Changlang,Arunachal Pradesh,27.1862,95.6917,0.65
Changlang,Arunachal Pradesh,27.1442,95.6049,0.77
Changlang,Arunachal Pradesh,27.0693,95.7717,1.03
Changlang,Arunachal Pradesh,27.0714,95.7074,1.04
Changlang,Arunachal Pradesh,27.1215,95.6887,0.9
Changlang,Arunachal Pradesh,27.2898,95.7554,0.9
Changlang,Arunachal Pradesh,27.2775,95.6751,0.47
Changlang,Arunachal Pradesh,27.1622,95.5321,0.68
Changlang,Arunachal Pradesh,27.1138,95.568,0.91
Changlang,Arunachal Pradesh,27.1991,95.6606,0.39
Changlang,Arunachal Pradesh,27.1034,95.4185,0.56
