paper_id,title,topic,citations,year,cluster,arxiv_id,pca_x,pca_y
930,A comparative study of zero-shot inference with large language models and supervised modeling in breast cancer pathology classification,Llms-Language,540,2024,4,2401.13887v1,0.337929288197605,-0.14187042691596982
931,Learning to Manipulate Artistic Images,Image-Images,550,2024,10,2401.13976v1,0.08505084037146028,0.19386592808234562
932,In-Context Language Learning: Architectures and Algorithms,Model-Models,560,2024,6,2401.12973v2,0.3184502809771169,-0.06364486513646102
933,Locality Sensitive Sparse Encoding for Learning World Models Online,Model-Models,570,2024,6,2401.13034v4,0.1951519798906409,0.1577664958744997
934,TCE at Qur'an QA 2023 Shared Task: Low Resource Enhanced Transformer-based Ensemble Approach for Qur'anic QA,Task-Tasks,580,2024,15,2401.13060v1,0.1660421432162643,0.12766547814173615
935,Local Background Estimation for Improved Gas Plume Identification in Hyperspectral Images,Image-Images,590,2024,10,2401.13068v1,0.0006486787853990917,0.1960483241462011
936,IndiText Boost: Text Augmentation for Low Resource India Languages,Text-Datasets,600,2024,5,2401.13085v1,0.1786655997241943,-0.19710980440224277
937,The Language Barrier: Dissecting Safety Challenges of LLMs in Multilingual Contexts,Llms-Language,610,2024,4,2401.13136v1,0.17525353695572407,-0.29029096640399965
938,The Adaptive Architectural Layout: How the Control of a Semi-Autonomous Mobile Robotic Partition was Shared to Mediate the Environmental Demands and Resources of an Open-Plan Office,Systems-Information,620,2024,3,2401.14078v1,-0.012511114835140077,-0.09199310056432959
939,McUDI: Model-Centric Unsupervised Degradation Indicator for Failure Prediction AIOps Solutions,Data-Model,630,2024,8,2401.14093v1,0.15963050933142497,0.06302263346117956
940,FP6-LLM: Efficiently Serving Large Language Models Through FP6-Centric Algorithm-System Co-Design,Model-Models,640,2024,6,2401.14112v2,0.09324882626439016,-0.1682319177555378
941,Friendly Attacks to Improve Channel Coding Reliability,Networks-Neural,650,2024,0,2401.14184v1,-0.06850381678675566,0.18796378137267689
942,DeepSeek-Coder: When the Large Language Model Meets Programming -- The Rise of Code Intelligence,Model-Models,660,2024,6,2401.14196v2,0.2315818022242308,-0.23063315559282535
943,The Mikado Filesystem: An experimental RPC filesystem running over gRPC,Systems-Information,670,2024,3,2401.09186v1,-0.007536393811108059,-0.1307181868896467
944,Tight Fusion of Events and Inertial Measurements for Direct Velocity Estimation,Visual-Video,680,2024,16,2401.09296v1,-0.036739300116788186,0.015324195755731034
945,Weakly-Private Information Retrieval From MDS-Coded Distributed Storage,Data-Model,690,2024,8,2401.09412v1,-0.09593041516033943,-0.11601577936958515
946,TextureDreamer: Image-guided Texture Synthesis through Geometry-aware Diffusion,3D-Images,700,2024,7,2401.09416v1,0.0764249835584583,0.11136715564155908
947,Business and ethical concerns in domestic Conversational Generative AI-empowered multi-robot systems,Ai-Systems,710,2024,11,2401.09473v1,0.08573722180784156,-0.18346800971414248
948,LoMA: Lossless Compressed Memory Attention,Text-Datasets,720,2024,5,2401.09486v2,0.09325082779083009,-0.11671563561470816
949,Enhancing Surveillance Camera FOV Quality via Semantic Line Detection and Classification with Deep Hough Transform,Image-Images,730,2024,10,2401.09515v1,0.06520811583044836,0.1005545970981373
950,"Improving Classification Performance With Human Feedback: Label a few, we label the rest",Model-Models,740,2024,6,2401.09555v1,0.444144826191465,-0.10332610215053437
951,MedBlindTuner: Towards Privacy-preserving Fine-tuning on Biomedical Images with Transformers and Fully Homomorphic Encryption,Image-Images,750,2024,10,2401.09604v1,0.1897369129775275,0.044219529010764515
952,Mobility Accelerates Learning: Convergence Analysis on Hierarchical Federated Learning in Vehicular Networks,Data-Model,760,2024,8,2401.09656v1,0.25616874982886445,0.28205479961698643
953,MicroNAS: Zero-Shot Neural Architecture Search for MCUs,Networks-Neural,770,2024,0,2401.08996v1,-0.061348350441036294,0.09769571046819019
954,Data assimilation approach for addressing imperfections in people flow measurement techniques using particle filter,Data-Model,780,2024,8,2401.09014v1,0.15309441871675875,0.05915312970129029
955,Exploring the Diversity of Music Experiences for Deaf and Hard of Hearing People,Visual-Video,790,2024,16,2401.09025v1,-0.03463793578412652,-0.14046887283166465
956,Algorithmic amplification of biases on Google Search,Systems-Information,800,2024,3,2401.09044v1,-0.12227093279966002,-0.1424875894778433
957,SM$^3$: Self-Supervised Multi-task Modeling with Multi-view 2D Images for Articulated Objects,3D-Images,810,2024,7,2401.09133v1,0.034593686295054916,0.04156601049802501
958,Harnessing Transparent Learning Analytics for Individualized Support through Auto-detection of Engagement in Face-to-Face Collaborative Learning,Learning-Deep,820,2024,12,2401.10264v1,0.09101609130996431,0.357128215868598
959,Migrating Birds Optimization-Based Feature Selection for Text Classification,Text-Datasets,830,2024,5,2401.10270v1,-0.007389335336275882,0.023338973675897684
960,gFaaS: Enabling Generic Functions in Serverless Computing,Systems-Information,840,2024,3,2401.10367v1,-0.010077067025668598,-0.09612620183344006
961,MutaBot: A Mutation Testing Approach for Chatbots,Systems-Information,850,2024,3,2401.10372v1,-0.02082791059646128,-0.15908386245386544
962,A Stable Matching Assignment for Cancer Treatment Centers using Survival Analysis,Problem-Algorithm,860,2024,18,2401.10469v1,-0.179734566556856,-0.05995790127140199
963,LDReg: Local Dimensionality Regularized Self-Supervised Learning,Task-Tasks,870,2024,15,2401.10474v2,-0.029003115638454285,0.1379302698193805
964,Enhancing Scalability in Recommender Systems through Lottery Ticket Hypothesis and Knowledge Distillation-based Neural Network Pruning,Networks-Neural,880,2024,0,2401.10484v1,0.15448136707175367,0.13513003229358933
965,Cross-lingual Editing in Multilingual Language Models,Llms-Language,890,2024,4,2401.10521v2,0.31901639261231357,-0.3133073685704467
966,I-SplitEE: Image classification in Split Computing DNNs with Early Exits,Networks-Neural,900,2024,0,2401.10541v1,-0.05149733433842534,0.11190149410401432
967,Fast Butterfly-Core Community Search For Large Labeled Graphs,Graph-Graphs,910,2024,2,2401.10642v1,-0.21944854013502507,-0.11208100649834961
968,Attentive Fusion: A Transformer-based Approach to Multimodal Hate Speech Detection,Speech-Recognition,920,2024,9,2401.10653v1,-0.018697603578147856,-0.07886845859440626
969,Imitation Learning Inputting Image Feature to Each Layer of Neural Network,Data-Model,930,2024,8,2401.09691v2,0.22034654959881492,0.34778597039313636
970,EfficientRec an unlimited user-item scale recommendation system based on clustering and users interaction embedding profile,User-Users,940,2024,13,2401.09693v1,-0.10052373747312349,-0.010514385831490086
971,HCVP: Leveraging Hierarchical Contrastive Visual Prompt for Domain Generalization,Visual-Video,950,2024,16,2401.09716v1,0.15633379320155716,0.1338310409747377
972,Enhancing Image-Text Matching with Adaptive Feature Aggregation,Image-Images,960,2024,10,2401.09725v1,0.09840277203212411,0.0712268597049718
973,Improving Speaker-independent Speech Emotion Recognition Using Dynamic Joint Distribution Adaptation,Speech-Recognition,970,2024,9,2401.09752v1,0.11223696193772914,0.08597014037048523
974,A Comparative Study on Annotation Quality of Crowdsourcing and LLM via Label Aggregation,Text-Datasets,980,2024,5,2401.09760v1,0.13251962921084362,-0.13406767097006123
975,On the Effectiveness of Function-Level Vulnerability Detectors for Inter-Procedural Vulnerabilities,Systems-Information,990,2024,3,2401.09767v2,-0.07514534410602786,-0.013896213919576583
976,PPNet: A Two-Stage Neural Network for End-to-end Path Planning,Networks-Neural,1000,2024,0,2401.09819v2,-0.10846606648788264,0.1400154670519063
977,Enhanced Automated Quality Assessment Network for Interactive Building Segmentation in High-Resolution Remote Sensing Imagery,Image-Images,1010,2024,10,2401.09828v1,-0.007125929159250804,0.05556738188242988
978,Model Compression Techniques in Biometrics Applications: A Survey,Model-Models,1020,2024,6,2401.10139v1,0.16363740374098384,0.056370821738080126
979,Comprehensive OOD Detection Improvements,Detection-Based,1030,2024,1,2401.10176v1,0.07504418710227612,0.19885198782090055
980,Divide and not forget: Ensemble of selectively trained experts in Continual Learning,Task-Tasks,1040,2024,15,2401.10191v3,0.1777524993581672,0.1333656870057914
981,XAI-Enhanced Semantic Segmentation Models for Visual Quality Inspection,Visual-Video,1050,2024,16,2401.09900v1,0.2468515008410078,-0.001710349669544443
982,"Multi-task Learning for Joint Re-identification, Team Affiliation, and Role Classification for Sports Visual Tracking",Task-Tasks,1060,2024,15,2401.09942v1,0.01314234662108381,0.18962074316450656
983,WindSeer: Real-time volumetric wind prediction over complex terrain aboard a small UAV,Data-Model,1070,2024,8,2401.09944v1,0.0194978475627604,0.04098090404168698
984,Multiobjective Optimization Analysis for Finding Infrastructure-as-Code Deployment Configurations,Problem-Algorithm,1080,2024,18,2401.09983v1,-0.25803703297584535,-0.04307872452511001
985,Developing an AI-based Integrated System for Bee Health Evaluation,Networks-Neural,1090,2024,0,2401.09988v1,0.059302863628449595,0.1768623663448752
986,Overview of the 2023 ICON Shared Task on Gendered Abuse Detection in Indic Languages,Detection-Based,1100,2024,1,2401.03677v1,-0.01526713196305834,-0.0710951330546684
987,"On Lattices, Learning with Errors, Random Linear Codes, and Cryptography",Problem-Algorithm,1110,2024,18,2401.03703v1,-0.24701219313644748,0.0704419873199658
988,Interpersonal Relationship Analysis with Dyadic EEG Signals via Learning Spatial-Temporal Patterns,Networks-Neural,1120,2024,0,2401.03250v1,-0.06563007491488848,0.20304285231325317
989,RustNeRF: Robust Neural Radiance Field with Low-Quality Images,3D-Images,1130,2024,7,2401.03257v1,0.020611280857631885,0.08862657856983264
990,LLMs for Robotic Object Disambiguation,Llms-Language,1140,2024,4,2401.03388v1,0.16416474660021763,-0.23667019554745056
991,Image-based Deep Learning for Smart Digital Twins: a Review,Image-Images,1150,2024,10,2401.02523v1,0.18615915055755888,0.09435088808530553
992,Long-term Fairness For Real-time Decision Making: A Constrained Online Optimization Approach,Problem-Algorithm,1160,2024,18,2401.02552v1,-0.16671561973467786,0.008215122677717391
993,Regular Abstractions for Array Systems,Systems-Information,1170,2024,3,2401.02618v1,-0.0674230237973202,-0.08537523195220881
994,Progress and Prospects in 3D Generative AI: A Technical Overview including 3D human,3D-Images,1180,2024,7,2401.02620v1,0.13443055095400575,-0.14487541116014047
995,Modelling Open-Source Software Reliability Incorporating Swarm Intelligence-Based Techniques,Systems-Information,1190,2024,3,2401.02664v1,-0.053272231612291714,-0.1518373720724552
996,Zero-shot Microclimate Prediction with Deep Learning,Learning-Deep,1200,2024,12,2401.02665v1,0.11421758088588736,0.2181317780760226
997,Towards Integrated Fine-tuning and Inference when Generative AI meets Edge Intelligence,Task-Tasks,1210,2024,15,2401.02668v1,0.08116097110387771,-0.06685509820430204
998,MusicAOG: an Energy-Based Model for Learning and Sampling a Hierarchical Representation of Symbolic Music,Model-Models,1220,2024,6,2401.02678v1,0.011092557456726052,0.0488084326306391
999,Decentralized Federated Policy Gradient with Byzantine Fault-Tolerance and Provably Fast Convergence,Problem-Algorithm,1230,2024,18,2401.03489v1,-0.16264793176343503,0.06573926458646617
1000,RoBERTurk: Adjusting RoBERTa for Turkish,Task-Tasks,1240,2024,15,2401.03515v1,0.17466499203455185,-0.04463430112191267
