lat,lon,forest_loss_sq_km,region
25.9078,96.2668,90.14,northeast
27.2308,92.9041,101.55,northeast
28.4948,94.1532,67.95,northeast
26.9679,92.4331,76.76,northeast
25.3291,95.9971,15.9,northeast
23.1941,89.9521,44.95,northeast
28.5694,94.3918,120.0,northeast
27.5202,89.3188,56.96,northeast
28.4903,90.9939,25.68,northeast
24.7635,96.3767,36.72,northeast
24.2831,91.6033,87.7,northeast
26.7572,90.7276,31.16,northeast
26.477,91.1019,65.69,northeast
23.2296,92.8909,41.62,northeast
25.7092,95.8007,31.46,northeast
23.9102,89.6721,49.16,northeast
27.7595,95.3571,30.71,northeast
23.4819,96.3135,67.27,northeast
26.3835,89.7565,60.83,northeast
28.9211,96.4693,77.61,northeast
26.3878,89.163,120.0,northeast
28.318,91.1717,120.0,northeast
24.8887,91.3665,37.16,northeast
23.8837,93.1151,29.38,northeast
24.0059,91.9356,90.63,northeast
25.9037,95.9705,120.0,northeast
25.4952,91.9256,120.0,northeast
25.9416,89.0879,32.82,northeast
26.2077,93.1375,55.03,northeast
26.7645,90.9814,38.86,northeast
27.6596,91.4697,120.0,northeast
25.5046,95.3209,120.0,northeast
27.725,92.599,120.0,northeast
24.5153,89.697,58.11,northeast
23.032,89.7317,77.74,northeast
23.5743,92.5273,90.81,northeast
24.9825,91.8464,42.73,northeast
24.9528,92.4438,21.02,northeast
24.3904,92.9833,81.07,northeast
28.3607,95.8495,52.65,northeast
23.6579,89.0144,71.67,northeast
24.7616,94.3242,66.65,northeast
26.1188,95.1185,73.18,northeast
26.7343,95.915,87.66,northeast
27.7269,92.5891,39.26,northeast
23.4024,89.6759,120.0,northeast
25.9051,91.4573,27.61,northeast
27.0813,96.0953,70.4,northeast
25.5013,94.6944,10.0,northeast
23.0912,92.3331,72.07,northeast
25.9707,92.4779,51.02,northeast
25.0895,93.5302,18.26,northeast
23.2824,96.0096,120.0,northeast
27.7031,89.8241,26.62,northeast
27.8906,92.9483,64.88,northeast
24.1109,95.943,35.64,northeast
23.9727,90.9615,63.02,northeast
26.9001,89.6704,88.84,northeast
24.4309,92.1425,52.91,northeast
28.1311,96.1314,73.6,northeast
28.9842,95.9024,81.51,northeast
28.2482,93.334,120.0,northeast
24.3655,90.101,30.8,northeast
23.5459,95.5217,113.74,northeast
25.0961,90.803,39.33,northeast
25.0204,90.0984,64.63,northeast
26.9723,91.2497,63.19,northeast
25.1181,96.1957,112.25,northeast
26.2057,94.7051,88.76,northeast
26.6658,91.0221,49.0,northeast
24.0092,96.0192,110.18,northeast
25.6604,96.2213,21.62,northeast
26.5247,96.7301,23.69,northeast
24.4006,90.4606,69.53,northeast
27.7022,94.5208,91.66,northeast
28.0005,94.2876,66.14,northeast
28.4967,95.6246,82.7,northeast
28.7086,96.6442,16.0,northeast
26.3408,94.7772,50.94,northeast
24.4247,90.4823,120.0,northeast
27.4353,89.5483,10.0,northeast
27.1017,95.1184,120.0,northeast
28.7253,94.4429,92.69,northeast
24.7131,89.9415,45.33,northeast
24.2684,91.9949,25.94,northeast
23.3821,91.2691,47.33,northeast
23.1515,93.0727,106.72,northeast
27.9915,93.7046,65.14,northeast
25.4923,92.4844,61.85,northeast
27.2611,91.7785,68.66,northeast
26.4098,92.8252,80.58,northeast
26.5881,95.5616,10.0,northeast
23.5166,91.555,20.39,northeast
23.5134,94.9922,71.06,northeast
25.6256,95.123,27.48,northeast
23.4869,91.3511,120.0,northeast
26.6713,93.4466,87.3,northeast
24.4955,93.5011,41.15,northeast
26.0688,96.3732,10.0,northeast
24.6617,91.2576,74.47,northeast
24.4176,95.7453,46.73,northeast
25.7274,91.7398,120.0,northeast
23.4879,89.621,87.93,northeast
28.7766,95.5789,68.73,northeast
24.5033,92.0687,120.0,northeast
27.4771,91.1407,11.56,northeast
23.7234,90.2999,119.01,northeast
25.3106,96.8209,26.07,northeast
26.0074,96.3248,11.09,northeast
28.6729,92.7375,36.18,northeast
27.6713,94.3559,52.42,northeast
26.3555,95.405,105.37,northeast
24.833,92.0595,71.04,northeast
27.1646,89.6879,62.24,northeast
28.3832,96.6244,40.9,northeast
26.1683,89.1545,27.3,northeast
23.0635,92.3556,28.13,northeast
27.1685,93.7214,120.0,northeast
26.0521,90.3317,89.1,northeast
27.8158,89.3156,21.47,northeast
26.7042,91.8285,63.61,northeast
27.9761,89.3806,120.0,northeast
26.3927,91.4274,43.19,northeast
28.8791,92.275,95.18,northeast
23.4424,92.0687,104.24,northeast
26.1909,95.9882,55.1,northeast
24.9601,92.2628,107.64,northeast
24.1431,95.0526,46.88,northeast
26.5279,89.4492,67.5,northeast
27.9541,94.2968,84.92,northeast
28.2269,89.5341,39.83,northeast
25.131,90.2486,14.21,northeast
28.9649,94.166,43.85,northeast
28.233,90.1597,14.87,northeast
25.3227,95.1862,67.82,northeast
24.7978,94.1494,22.25,northeast
23.5939,93.8335,102.96,northeast
24.6783,95.7765,106.7,northeast
28.4838,90.3581,107.25,northeast
24.502,89.4612,10.06,northeast
23.4361,90.2914,120.0,northeast
26.1905,90.6019,11.01,northeast
28.7979,94.7804,75.82,northeast
27.4955,89.243,39.34,northeast
24.6497,91.2878,113.85,northeast
25.6429,89.796,33.78,northeast
23.4789,93.4919,114.31,northeast
27.957,92.2094,42.23,northeast
23.8599,91.0677,67.16,northeast
26.3771,93.6689,62.37,northeast
28.0688,93.7792,99.32,northeast
28.4789,96.5498,35.94,northeast
24.9847,93.1876,43.0,northeast
25.6765,95.2753,74.99,northeast
23.0054,89.3769,30.03,northeast
23.0522,96.1294,61.17,northeast
28.6518,93.3589,38.8,northeast
24.1232,94.7509,65.33,northeast
26.5088,94.4683,112.86,northeast
26.1384,91.1454,24.48,northeast
26.7797,94.064,51.69,northeast
28.6836,93.3875,120.0,northeast
27.0085,94.6204,38.73,northeast
26.1451,92.2183,20.38,northeast
26.4425,93.8888,120.0,northeast
26.325,92.569,76.82,northeast
28.4725,95.89,99.45,northeast
28.1047,89.8385,92.73,northeast
26.0129,91.5812,39.02,northeast
23.0825,94.6935,10.0,northeast
26.665,96.0458,37.15,northeast
28.9134,92.6951,120.0,northeast
25.837,89.5919,33.92,northeast
26.6413,91.6036,24.55,northeast
27.7035,92.009,21.39,northeast
28.9036,89.0485,37.16,northeast
28.4521,93.0768,33.87,northeast
25.5668,93.9315,76.83,northeast
25.6131,95.0253,59.99,northeast
27.7536,92.1135,118.44,northeast
28.8222,93.7803,18.05,northeast
25.3859,91.772,15.46,northeast
26.6329,93.0558,57.78,northeast
23.641,95.3922,18.03,northeast
27.5261,90.4792,26.52,northeast
28.4197,90.4478,63.99,northeast
25.1063,90.3525,73.51,northeast
23.7742,93.1692,55.74,northeast
28.4851,90.6986,120.0,northeast
27.8918,94.681,55.41,northeast
26.4408,96.7887,100.83,northeast
28.8898,90.344,104.22,northeast
26.0053,91.8868,120.0,northeast
26.4765,89.6851,23.15,northeast
23.0352,94.4238,63.46,northeast
27.1856,89.5566,11.76,northeast
26.6271,95.029,56.62,northeast
23.1311,95.38,19.65,northeast
24.6108,90.8515,120.0,northeast
26.5057,96.3548,11.38,northeast
24.8957,89.9993,85.09,northeast
23.5937,95.6978,120.0,northeast
23.9447,91.065,36.34,northeast
27.5836,95.2612,45.2,northeast
23.8814,94.8233,75.42,northeast
28.4386,92.2319,120.0,northeast
23.3513,91.5359,75.66,northeast
24.6039,94.4869,36.82,northeast
24.1095,89.4293,25.29,northeast
28.0008,92.0611,63.55,northeast
27.2945,93.0598,28.97,northeast
24.3682,94.0923,41.07,northeast
27.9379,94.3178,30.2,northeast
27.0577,90.7165,25.16,northeast
28.1413,90.5967,95.15,northeast
24.5708,93.7323,59.64,northeast
23.1316,95.2281,110.86,northeast
26.9404,93.6054,57.24,northeast
23.9092,93.7145,24.6,northeast
24.9192,91.4501,49.85,northeast
28.6657,94.6378,57.11,northeast
23.5839,90.2419,75.96,northeast
26.7166,95.9164,45.51,northeast
27.4583,90.226,69.96,northeast
24.6475,92.2886,85.39,northeast
26.9489,94.5629,69.04,northeast
25.0575,96.9702,102.44,northeast
26.1351,89.4287,50.73,northeast
26.0985,93.4967,59.09,northeast
28.5666,93.9938,77.35,northeast
23.5132,92.7083,90.21,northeast
28.1228,90.4367,41.22,northeast
24.5279,91.3403,13.26,northeast
24.6975,89.3947,81.36,northeast
23.7756,91.7019,36.62,northeast
25.665,90.0673,55.31,northeast
26.4082,89.8388,120.0,northeast
27.1444,94.888,93.54,northeast
23.915,94.9868,61.46,northeast
24.2527,93.5747,10.0,northeast
25.3422,92.7865,31.23,northeast
26.6598,90.1908,17.53,northeast
28.3907,96.7962,61.59,northeast
25.9984,92.5423,37.65,northeast
25.6756,96.4903,36.29,northeast
25.0471,92.1303,44.13,northeast
27.2977,95.5318,55.53,northeast
25.0356,91.6339,21.68,northeast
23.6072,95.1969,38.04,northeast
26.5024,95.0534,28.88,northeast
26.206,92.5101,39.2,northeast
26.036,92.9248,93.61,northeast
24.7891,91.7996,53.42,northeast
23.0794,94.1559,23.32,northeast
24.4508,96.0352,61.52,northeast
27.4528,92.2762,39.24,northeast
28.7951,89.8761,10.0,northeast
26.2924,90.3416,39.3,northeast
25.6096,89.5013,108.85,northeast
27.9414,94.6959,120.0,northeast
23.9523,96.2571,39.74,northeast
23.0222,93.7957,70.72,northeast
24.3104,94.5551,60.75,northeast
28.4185,89.2145,21.9,northeast
26.2529,94.7378,38.7,northeast
28.3471,93.7073,118.51,northeast
28.2319,91.1179,43.64,northeast
27.2589,89.3936,93.5,northeast
23.6934,93.5149,58.13,northeast
26.3189,93.9896,11.95,northeast
27.6,94.4169,15.47,northeast
25.883,95.2579,40.47,northeast
25.9298,91.2174,45.22,northeast
26.9835,94.0352,29.85,northeast
25.7853,90.0624,44.41,northeast
25.0446,89.8578,64.52,northeast
28.0731,91.1636,79.67,northeast
26.271,95.268,36.85,northeast
25.8245,95.7851,38.22,northeast
27.6002,90.4721,46.26,northeast
25.7222,89.4061,10.96,northeast
25.9342,92.2096,28.84,northeast
27.4537,96.8269,33.69,northeast
23.1698,91.3899,52.57,northeast
25.667,94.2866,106.68,northeast
23.2971,91.6397,44.74,northeast
25.6397,90.2519,17.52,northeast
24.2852,90.7303,58.44,northeast
23.3819,93.4065,120.0,northeast
27.3075,89.9496,99.97,northeast
28.4444,90.7862,25.84,northeast
24.0374,96.7676,10.22,northeast
28.5176,96.6726,20.92,northeast
24.9444,94.3493,120.0,northeast
28.7705,94.9813,28.91,northeast
27.2331,93.0698,45.41,northeast
27.0535,93.6216,24.61,northeast
28.413,91.7004,104.17,northeast
28.2829,92.9071,41.82,northeast
27.0088,93.8896,35.37,northeast
27.3341,94.2726,63.39,northeast
28.9426,90.0455,108.33,northeast
25.2328,96.1326,109.25,northeast
23.2284,89.926,51.04,northeast
25.6543,90.3069,18.71,northeast
27.4325,89.7241,69.53,northeast
28.2567,95.5084,104.51,northeast
25.8439,96.9984,51.59,northeast
27.6861,95.2677,37.41,northeast
24.7021,95.8632,90.95,northeast
25.0175,90.4802,70.04,northeast
26.7591,92.256,60.36,northeast
25.6889,89.7093,105.58,northeast
23.3017,96.1966,39.94,northeast
27.389,93.2251,31.12,northeast
24.8796,91.4459,10.75,northeast
25.3812,92.1957,120.0,northeast
23.0445,90.4603,102.04,northeast
25.5693,95.7474,33.46,northeast
23.7735,90.4806,48.73,northeast
26.6903,91.4631,36.64,northeast
28.1324,93.9082,51.01,northeast
23.0746,94.3169,10.0,northeast
28.7225,95.629,118.47,northeast
28.2188,89.5078,120.0,northeast
25.5779,90.3355,23.29,northeast
23.6735,91.1555,26.39,northeast
25.827,94.8461,20.23,northeast
23.5566,93.4574,61.76,northeast
25.0242,95.5896,120.0,northeast
23.9193,90.3004,41.61,northeast
27.0418,93.4153,23.5,northeast
25.5932,91.2336,24.39,northeast
23.6905,96.5616,68.51,northeast
26.8499,91.2623,54.13,northeast
26.2118,93.0737,100.1,northeast
24.9438,93.7371,39.04,northeast
28.9374,92.134,19.1,northeast
27.7673,94.7687,57.32,northeast
25.3616,89.7376,51.92,northeast
23.6578,91.6971,93.23,northeast
25.3235,93.9809,74.57,northeast
23.1556,89.3181,70.1,northeast
28.1515,96.409,10.0,northeast
26.1167,91.9415,33.4,northeast
23.1323,93.2869,85.01,northeast
28.1815,96.8282,10.0,northeast
26.0543,94.3274,61.05,northeast
24.0409,90.7332,68.72,northeast
28.7407,93.4629,71.08,northeast
23.448,96.7721,40.52,northeast
25.0239,96.7455,24.44,northeast
23.666,90.1211,26.73,northeast
27.7132,94.5004,15.11,northeast
28.6271,94.8746,19.93,northeast
27.4669,89.908,120.0,northeast
26.7142,94.8839,27.91,northeast
23.9739,96.0948,56.77,northeast
27.5508,89.6538,37.37,northeast
23.4158,95.8581,120.0,northeast
25.0552,94.1461,10.0,northeast
27.6721,96.1785,103.21,northeast
28.8565,96.9526,41.34,northeast
23.4541,94.71,63.61,northeast
25.9343,91.6393,118.58,northeast
24.2894,93.0058,27.86,northeast
27.9815,95.2235,49.82,northeast
25.5326,89.6859,62.87,northeast
25.5874,90.3826,32.68,northeast
26.9501,94.8456,120.0,northeast
28.3251,95.6156,96.76,northeast
24.8242,96.4734,42.67,northeast
26.891,95.232,14.18,northeast
28.0254,96.5891,46.3,northeast
24.6393,96.5696,56.85,northeast
24.7114,94.6556,30.06,northeast
27.2313,95.538,10.0,northeast
25.7991,95.7729,120.0,northeast
24.2586,94.661,40.08,northeast
25.3907,94.0961,91.65,northeast
26.3886,94.6838,37.51,northeast
28.9459,93.2854,17.95,northeast
28.5799,94.4035,43.24,northeast
28.1742,94.547,11.65,northeast
27.3267,89.5768,81.28,northeast
24.934,95.8914,36.76,northeast
26.1935,89.5328,68.39,northeast
23.6613,91.877,93.57,northeast
25.7985,89.9496,63.2,northeast
27.9016,96.6721,61.76,northeast
28.3741,95.2907,34.83,northeast
25.747,90.1809,14.49,northeast
23.6358,93.9954,113.39,northeast
23.9323,89.1026,53.37,northeast
25.0539,95.0617,64.45,northeast
28.3213,90.8555,46.07,northeast
26.6699,91.1954,81.01,northeast
26.1073,96.0623,73.65,northeast
23.6085,92.4323,61.88,northeast
25.838,90.1695,44.93,northeast
28.8444,91.6632,47.4,northeast
24.5728,91.507,94.82,northeast
24.3726,92.0332,25.43,northeast
27.0804,91.5533,15.63,northeast
25.3815,91.5444,24.78,northeast
25.5291,89.0254,88.29,northeast
23.1201,94.277,93.57,northeast
25.784,89.8753,29.52,northeast
27.8856,91.7973,54.96,northeast
25.5294,89.5846,120.0,northeast
23.0504,93.9774,18.46,northeast
23.3,91.8151,31.45,northeast
28.164,92.9723,120.0,northeast
24.9865,90.1597,90.45,northeast
23.4868,92.7509,120.0,northeast
27.5986,89.6883,48.88,northeast
25.7868,93.4434,41.35,northeast
26.7562,90.9598,54.57,northeast
24.5733,96.2301,10.0,northeast
25.544,92.932,59.34,northeast
28.3871,95.9679,34.0,northeast
27.4587,91.8387,120.0,northeast
28.1083,92.1533,46.88,northeast
23.4171,89.5479,51.29,northeast
25.7438,94.4081,59.78,northeast
28.2021,95.2433,120.0,northeast
23.3135,94.1605,53.26,northeast
28.9011,90.9258,38.91,northeast
27.6094,90.8146,111.23,northeast
25.6249,90.5664,62.24,northeast
23.2729,89.5365,34.85,northeast
27.8794,89.4457,10.0,northeast
25.5773,90.7448,107.82,northeast
27.9796,89.6258,64.28,northeast
27.8436,95.9649,13.67,northeast
25.75,93.7204,113.97,northeast
25.2,91.7314,51.93,northeast
23.2325,95.8713,41.28,northeast
25.4066,91.2511,72.93,northeast
27.7924,96.971,60.43,northeast
28.8225,93.8514,79.49,northeast
25.8348,91.3348,46.08,northeast
24.6016,91.7243,24.09,northeast
28.255,96.7834,109.12,northeast
28.8821,92.0939,43.67,northeast
26.5262,93.5264,29.86,northeast
26.72,95.2504,24.48,northeast
27.8177,95.7707,47.09,northeast
24.4406,96.1941,109.18,northeast
25.1381,92.562,12.85,northeast
27.8359,95.8917,48.76,northeast
28.7117,93.0979,35.22,northeast
28.6454,96.6324,46.08,northeast
26.8604,89.4382,27.44,northeast
25.8968,93.5891,120.0,northeast
27.2825,94.2079,103.91,northeast
27.6816,96.7317,53.4,northeast
28.5448,90.26,56.25,northeast
25.234,91.5387,10.0,northeast
28.2692,93.7528,18.15,northeast
27.1174,94.4892,51.51,northeast
26.0575,92.9313,20.41,northeast
24.2208,91.0222,45.07,northeast
25.5634,96.6949,19.67,northeast
23.7591,95.1358,91.81,northeast
25.5415,92.8142,120.0,northeast
25.6345,94.7141,18.45,northeast
23.0253,92.0891,40.69,northeast
24.592,91.1753,95.39,northeast
27.9814,89.3366,85.41,northeast
25.4136,92.5302,10.0,northeast
25.5038,93.7263,64.34,northeast
26.6299,91.3989,97.83,northeast
23.2906,96.6837,84.13,northeast
25.2752,94.9463,38.87,northeast
26.7188,95.4457,48.48,northeast
25.8779,96.4327,40.66,northeast
28.8842,92.9518,34.41,northeast
26.1678,91.259,44.49,northeast
27.7405,89.3095,23.88,northeast
28.6988,94.6735,28.48,northeast
27.427,90.1647,97.65,northeast
26.6617,95.8649,32.56,northeast
28.0652,91.0911,36.52,northeast
24.8155,92.5494,50.61,northeast
23.3908,90.5348,36.58,northeast
27.9695,90.9063,71.78,northeast
28.6497,92.2782,27.98,northeast
23.2449,90.6454,13.25,northeast
25.5459,90.9434,90.25,northeast
25.7501,91.0845,30.48,northeast
26.4327,96.135,89.49,northeast
28.5788,92.8177,19.15,northeast
25.2726,89.9734,68.09,northeast
28.4578,93.7055,10.0,northeast
26.3116,89.3621,58.63,northeast
23.3631,89.3154,64.46,northeast
26.733,89.9939,59.19,northeast
25.2088,95.1973,63.12,northeast
27.6943,93.8556,62.35,northeast
24.806,94.8813,56.21,northeast
23.217,90.1324,22.95,northeast
25.9638,89.6593,57.03,northeast
24.1159,91.9633,53.77,northeast
26.0491,94.4359,110.64,northeast
28.8613,90.1778,66.95,northeast
24.9753,90.1644,120.0,northeast
26.1974,91.6632,60.96,northeast
27.7355,95.7048,105.97,northeast
24.0818,92.9094,41.04,northeast
25.9725,91.0196,59.93,northeast
28.5078,94.7014,92.46,northeast
26.6432,90.6456,51.42,northeast
25.6933,94.4731,69.34,northeast
26.8678,96.2438,106.0,northeast
26.6859,89.3539,54.81,northeast
26.7352,91.0504,82.95,northeast
27.9398,91.8176,28.24,northeast
27.2127,93.0117,37.74,northeast
24.5604,95.047,120.0,northeast
25.9709,90.5654,38.65,northeast
25.4937,94.1492,58.0,northeast
23.8516,96.993,65.44,northeast
27.0493,95.1034,120.0,northeast
23.3275,92.9066,44.97,northeast
26.2416,90.3171,101.75,northeast
28.7427,95.7403,27.19,northeast
28.749,89.3988,10.0,northeast
28.0711,93.0121,16.36,northeast
23.0651,96.4884,45.88,northeast
27.796,96.1782,120.0,northeast
27.9303,89.0091,41.22,northeast
24.8181,95.2887,28.96,northeast
26.07,91.0114,31.54,northeast
27.2424,90.7186,90.04,northeast
26.3922,94.4756,120.0,northeast
28.5838,91.2006,56.34,northeast
23.3962,95.3729,55.3,northeast
27.8724,93.2088,70.01,northeast
28.1133,94.9044,35.23,northeast
27.1979,89.3528,120.0,northeast
28.7244,92.1306,69.41,northeast
27.6852,90.7166,11.32,northeast
24.5066,94.5379,120.0,northeast
24.5039,95.6131,94.55,northeast
26.2896,96.3165,69.95,northeast
23.1488,92.5528,103.17,northeast
27.4569,89.3125,57.77,northeast
27.3306,90.5465,20.18,northeast
26.2743,89.577,10.16,northeast
26.3157,90.4388,120.0,northeast
28.1482,95.8322,89.1,northeast
27.1082,96.5192,39.93,northeast
27.3164,89.5965,67.89,northeast
26.0015,96.7575,120.0,northeast
26.9067,93.8105,49.85,northeast
27.6669,90.2495,45.11,northeast
23.2101,90.1333,26.75,northeast
23.6277,91.0898,24.09,northeast
24.9329,89.7467,53.13,northeast
27.8458,89.2557,13.82,northeast
28.7321,92.7159,11.89,northeast
28.2736,94.131,23.86,northeast
23.6934,90.1567,120.0,northeast
25.2412,93.098,67.79,northeast
28.538,95.4329,62.27,northeast
26.5131,93.9381,16.73,northeast
25.2855,94.9665,56.62,northeast
26.8173,92.206,23.24,northeast
28.7707,91.8803,10.0,northeast
28.1242,89.8256,31.17,northeast
23.4728,89.4119,41.47,northeast
25.0552,92.6017,75.1,northeast
23.9495,91.5676,20.76,northeast
27.9091,91.3175,99.5,northeast
28.267,96.1511,63.89,northeast
23.8701,92.9465,90.68,northeast
26.8347,91.9297,120.0,northeast
24.3622,90.9643,61.86,northeast
27.3732,96.5896,58.69,northeast
28.5632,92.8687,14.94,northeast
27.1815,90.8639,59.71,northeast
24.745,89.7748,26.1,northeast
25.6415,94.4824,38.56,northeast
27.7916,90.3852,69.37,northeast
28.071,91.7446,41.57,northeast
25.203,96.3855,17.47,northeast
24.1139,93.7242,52.66,northeast
26.599,90.9205,62.55,northeast
25.5476,90.6195,56.89,northeast
27.9905,95.7482,40.42,northeast
27.9386,95.4743,20.47,northeast
23.1366,92.5261,64.23,northeast
23.1481,92.6926,14.23,northeast
23.732,91.058,18.64,northeast
25.3233,92.8048,43.13,northeast
23.2689,95.9166,79.64,northeast
27.8062,94.4278,41.46,northeast
28.5645,90.277,28.15,northeast
26.4287,94.3957,13.86,northeast
28.4297,90.8714,20.92,northeast
23.4001,95.5327,61.22,northeast
28.7309,93.605,15.86,northeast
28.082,96.1321,15.46,northeast
26.7283,93.8521,120.0,northeast
25.9912,94.2296,10.0,northeast
27.8419,92.8261,88.3,northeast
27.8494,92.1965,60.13,northeast
27.3047,89.7857,75.48,northeast
23.2063,92.9239,69.37,northeast
25.2664,94.2295,93.52,northeast
26.8663,93.2071,103.47,northeast
28.449,95.6485,53.35,northeast
27.8182,91.0155,11.52,northeast
26.4681,94.231,71.88,northeast
26.4288,94.9345,77.0,northeast
28.1923,94.3523,84.06,northeast
28.5996,92.6868,10.0,northeast
24.688,95.8479,44.78,northeast
23.9191,91.4698,31.43,northeast
23.9959,92.502,13.09,northeast
23.0868,92.2448,70.48,northeast
25.262,94.3763,14.49,northeast
23.3436,94.4228,11.6,northeast
28.1619,93.4297,23.09,northeast
28.1742,90.0261,17.93,northeast
27.5731,90.9026,15.82,northeast
23.4951,96.588,93.0,northeast
26.102,93.1437,34.94,northeast
24.7348,94.6389,22.57,northeast
26.7196,93.1522,54.08,northeast
23.0889,90.8284,120.0,northeast
25.5468,94.2936,120.0,northeast
